Institute,Academic Program Name,Gender,Opening Rank,Closing Rank,Year,Round
IIT Dharwad,Mathematics and Computing,Female-only (including Supernumerary),9728,10810,2022,4
IIT Dharwad,Mechanical Engineering,Female-only (including Supernumerary),16969,19300,2022,4
IIT Bhuv,Civil Engineering,Female-only (including Supernumerary),16138,20790,2022,5
IIT Bhuv,Civil Engineering and M. Tech. in Structural Engineering (5),Female-only (including Supernumerary),18771,18771,2022,5
IIT Bhuv,Civil Engineering and M.Tech in Transportation Engineering (5),Female-only (including Supernumerary),21755,21755,2022,5
IIT Bhuv,Civil Engineering and M.Tech. in Environmental Engineering (5),Female-only (including Supernumerary),21738,21738,2022,5
IIT Bhuv,Computer Science and Engineering,Female-only (including Supernumerary),3119,4620,2022,5
IIT Bhuv,Computer Science and Engineering (5),Female-only (including Supernumerary),5048,5048,2022,5
IIT Bhuv,Electrical Engineering and M.Tech Power Electronics and Drives (5),Female-only (including Supernumerary),11359,11359,2022,5
IIT Bhuv,Electrical Engineering,Female-only (including Supernumerary),8358,9619,2022,5
IIT Bhuv,Electronics and Communication Engineering,Female-only (including Supernumerary),5869,6675,2022,5
IIT Bhuv,Mechanical Engineering,Female-only (including Supernumerary),14399,15583,2022,5
IIT Bhuv,Mechanical Engineering and M. Tech. in Mechanical System Design (5),Female-only (including Supernumerary),16422,16422,2022,5
IIT Bhuv,Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5),Female-only (including Supernumerary),19294,19294,2022,5
IIT Bhuv,Mechanical Engineering with M.Tech. in Manufacturing Engineering (5),Female-only (including Supernumerary),17940,17940,2022,5
IIT Bhuv,Metallurgical and Materials Engineering,Female-only (including Supernumerary),18657,18693,2022,5
IIT Bhuv,Metallurgical and Materials Engineering (5),Female-only (including Supernumerary),21645,21645,2022,5
IITB,Aerospace Engineering,Female-only (including Supernumerary),2312,4081,2022,5
IITB,BS in Mathematics (B.Sc),Female-only (including Supernumerary),1248,3895,2022,5
IITB,Chemical Engineering,Female-only (including Supernumerary),2571,4591,2022,5
IITB,Chemistry (B.Sc),Female-only (including Supernumerary),10036,11453,2022,5
IITB,Civil Engineering,Female-only (including Supernumerary),4728,7079,2022,5
IITB,Computer Science and Engineering,Female-only (including Supernumerary),16,305,2022,5
IITB,Economics (B.Sc),Female-only (including Supernumerary),3238,4590,2022,5
IITB,Electrical Engineering,Female-only (including Supernumerary),1065,1283,2022,5
IITB,Electrical Engineering (5),Female-only (including Supernumerary),1379,1901,2022,5
IITB,Energy Engineering,Female-only (including Supernumerary),3498,5022,2022,5
IITB,Engineering Physics,Female-only (including Supernumerary),2113,3349,2022,5
IITB,Environmental Science and Engineering (5),Female-only (including Supernumerary),8187,9590,2022,5
IITB,Mechanical Engineering,Female-only (including Supernumerary),971,3036,2022,5
IITB,Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5),Female-only (including Supernumerary),3531,4102,2022,5
IITB,Metallurgical Engineering and Materials Science,Female-only (including Supernumerary),6625,8417,2022,5
IIT Mandi,Bio Engineering (5),Female-only (including Supernumerary),18277,21948,2022,5
IIT Mandi,Civil Engineering,Female-only (including Supernumerary),15540,18408,2022,5
IIT Mandi,Computer Science and Engineering,Female-only (including Supernumerary),5239,5959,2022,5
IIT Mandi,Data Science and Engineering,Female-only (including Supernumerary),6307,6475,2022,5
IIT Mandi,Electrical Engineering,Female-only (including Supernumerary),8217,11645,2022,5
IIT Mandi,Engineering Physics,Female-only (including Supernumerary),16863,19659,2022,5
IIT Mandi,Mechanical Engineering,Female-only (including Supernumerary),13581,15259,2022,5
IITD,Biotechnology and Biochemical Engineering,Female-only (including Supernumerary),4717,10094,2022,5
IITD,Chemical Engineering,Female-only (including Supernumerary),3327,4570,2022,5
IITD,Chemical Engineering (5),Female-only (including Supernumerary),5031,6821,2022,5
IITD,Civil Engineering,Female-only (including Supernumerary),4603,8206,2022,5
IITD,Computer Science and Engineering,Female-only (including Supernumerary),330,450,2022,5
IITD,Computer Science and Engineering (5),Female-only (including Supernumerary),522,700,2022,5
IITD,Electrical Engineering,Female-only (including Supernumerary),1079,1572,2022,5
IITD,Electrical Engineering (Power and Automation),Female-only (including Supernumerary),1645,2088,2022,5
IITD,Energy Engineering,Female-only (including Supernumerary),5110,6398,2022,5
IITD,Engineering and Computational Mechanics,Female-only (including Supernumerary),1361,2792,2022,5
IITD,Engineering Physics,Female-only (including Supernumerary),4007,6738,2022,5
IITD,Materials Engineering,Female-only (including Supernumerary),9160,10092,2022,5
IITD,Mathematics and Computing,Female-only (including Supernumerary),697,942,2022,5
IITD,Mathematics and Computing (5),Female-only (including Supernumerary),943,1026,2022,5
IITD,Mechanical Engineering,Female-only (including Supernumerary),3330,4401,2022,5
IITD,Production and Industrial Engineering,Female-only (including Supernumerary),6668,8700,2022,5
IITD,Textile Technology,Female-only (including Supernumerary),8455,11244,2022,5
IITI,Civil Engineering,Female-only (including Supernumerary),14765,16081,2022,5
IITI,Computer Science and Engineering,Female-only (including Supernumerary),2102,2762,2022,5
IITI,Electrical Engineering,Female-only (including Supernumerary),5293,7395,2022,5
IITI,Mechanical Engineering,Female-only (including Supernumerary),11083,13376,2022,5
IITI,Metallurgical Engineering and Materials Science,Female-only (including Supernumerary),15777,17813,2022,5
IITKgp,Aerospace Engineering,Female-only (including Supernumerary),9562,9700,2022,5
IITKgp,Aerospace Engineering (5),Female-only (including Supernumerary),11128,12031,2022,5
IITKgp,Agricultural and Food Engineering,Female-only (including Supernumerary),15051,15812,2022,5
IITKgp,Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5),Female-only (including Supernumerary),16279,17273,2022,5
IITKgp,Applied Geology (B.Sc),Female-only (including Supernumerary),18822,20606,2022,5
IITKgp,"Architecture (5, B.Arch)",Female-only (including Supernumerary),21365,24641,2022,5
IITKgp,Biotechnology and Biochemical Engineering,Female-only (including Supernumerary),12620,13070,2022,5
IITKgp,Biotechnology and Biochemical Engineering (5),Female-only (including Supernumerary),13568,14757,2022,5
IITKgp,Chemical Engineering,Female-only (including Supernumerary),6608,9192,2022,5
IITKgp,Chemical Engineering (5),Female-only (including Supernumerary),11606,11736,2022,5
IITKgp,Chemistry (B.Sc),Female-only (including Supernumerary),18229,18802,2022,5
IITKgp,Civil Engineering,Female-only (including Supernumerary),12063,12666,2022,5
IITKgp,Civil Engineering with any of the listed specialization (5),Female-only (including Supernumerary),13117,14090,2022,5
IITKgp,Computer Science and Engineering,Female-only (including Supernumerary),778,905,2022,5
IITKgp,Computer Science and Engineering (5),Female-only (including Supernumerary),982,1256,2022,5
IITKgp,Economics (B.Sc),Female-only (including Supernumerary),7712,9527,2022,5
IITKgp,Electrical Engineering,Female-only (including Supernumerary),3052,3676,2022,5
IITKgp,Electrical Engineering with M.Tech. in any of the listed specializations (5),Female-only (including Supernumerary),3970,4951,2022,5
IITKgp,Electronics and Electrical Communication Engineering,Female-only (including Supernumerary),1654,2316,2022,5
IITKgp,Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5),Female-only (including Supernumerary),2632,3432,2022,5
IITKgp,Exploration Geophysics (B.Sc),Female-only (including Supernumerary),18575,20733,2022,5
IITKgp,Industrial and Systems Engineering,Female-only (including Supernumerary),8027,9190,2022,5
IITKgp,Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5),Female-only (including Supernumerary),9398,12090,2022,5
IITKgp,Instrumentation Engineering,Female-only (including Supernumerary),5373,5533,2022,5
IITKgp,Manufacturing Science and Engineering,Female-only (including Supernumerary),12126,12419,2022,5
IITKgp,Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5),Female-only (including Supernumerary),12657,12951,2022,5
IITKgp,Mathematics and Computing (B.Sc),Female-only (including Supernumerary),3161,3665,2022,5
IITKgp,Mechanical Engineering,Female-only (including Supernumerary),5873,9315,2022,5
IITKgp,Mechanical Engineering with M.Tech. in any of the listed specializations (5),Female-only (including Supernumerary),10270,11336,2022,5
IITKgp,Metallurgical and Materials Engineering,Female-only (including Supernumerary),11706,12375,2022,5
IITKgp,Metallurgical and Materials Engineering (5),Female-only (including Supernumerary),15600,16354,2022,5
IITKgp,Mining Engineering,Female-only (including Supernumerary),16220,16942,2022,5
IITKgp,Mining Engineering (5),Female-only (including Supernumerary),17128,18441,2022,5
IITKgp,Mining Safety Engineering (5),Female-only (including Supernumerary),18055,20265,2022,5
IITKgp,Ocean Engineering and Naval Architecture,Female-only (including Supernumerary),13783,14690,2022,5
IITKgp,Ocean Engineering and Naval Architecture (5),Female-only (including Supernumerary),15162,15927,2022,5
IITKgp,Physics (B.Sc),Female-only (including Supernumerary),14043,17376,2022,5
IITH,Artificial Intelligence,Female-only (including Supernumerary),1816,2043,2022,5
IITH,Biomedical Engineering,Female-only (including Supernumerary),11785,12043,2022,5
IITH,Biotechnology and Bioinformatics,Female-only (including Supernumerary),10714,10714,2022,5
IITH,Chemical Engineering,Female-only (including Supernumerary),10056,11329,2022,5
IITH,Civil Engineering,Female-only (including Supernumerary),12078,13887,2022,5
IITH,Computational Engineering,Female-only (including Supernumerary),3260,3260,2022,5
IITH,Computer Science and Engineering,Female-only (including Supernumerary),631,1503,2022,5
IITH,Electrical Engineering,Female-only (including Supernumerary),2592,3294,2022,5
IITH,Electrical Engineering (IC Design and Technology),Female-only (including Supernumerary),2840,4082,2022,5
IITH,Engineering Physics,Female-only (including Supernumerary),9251,10587,2022,5
IITH,Engineering Science,Female-only (including Supernumerary),5319,7402,2022,5
IITH,Industrial Chemistry,Female-only (including Supernumerary),13828,13828,2022,5
IITH,Materials Science and Metallurgical Engineering,Female-only (including Supernumerary),13277,13850,2022,5
IITH,Mathematics and Computing,Female-only (including Supernumerary),2194,2546,2022,5
IITH,Mechanical Engineering,Female-only (including Supernumerary),8388,10167,2022,5
IIT Jodh,Artificial Intelligence and Data Science,Female-only (including Supernumerary),5569,6465,2022,5
IIT Jodh,Bio Engineering,Female-only (including Supernumerary),15081,19464,2022,5
IIT Jodh,Chemical Engineering,Female-only (including Supernumerary),15133,17949,2022,5
IIT Jodh,Chemistry with Specialization (B.Sc),Female-only (including Supernumerary),22795,23260,2022,5
IIT Jodh,Civil and Infrastructure Engineering,Female-only (including Supernumerary),18446,19660,2022,5
IIT Jodh,Computer Science and Engineering,Female-only (including Supernumerary),3626,5380,2022,5
IIT Jodh,Electrical Engineering,Female-only (including Supernumerary),9125,11070,2022,5
IIT Jodh,Materials Engineering,Female-only (including Supernumerary),20053,21250,2022,5
IIT Jodh,Mechanical Engineering,Female-only (including Supernumerary),13002,16897,2022,5
IIT Jodh,Physics with Specialization (B.Sc),Female-only (including Supernumerary),19848,22103,2022,5
IITK,Aerospace Engineering,Female-only (including Supernumerary),7414,9510,2022,5
IITK,Biological Sciences and Bioengineering,Female-only (including Supernumerary),7344,12011,2022,5
IITK,Chemical Engineering,Female-only (including Supernumerary),4865,7516,2022,5
IITK,Chemistry (B.Sc),Female-only (including Supernumerary),16579,18131,2022,5
IITK,Civil Engineering,Female-only (including Supernumerary),8858,12313,2022,5
IITK,Computer Science and Engineering,Female-only (including Supernumerary),545,766,2022,5
IITK,Earth Sciences (B.Sc),Female-only (including Supernumerary),14605,17979,2022,5
IITK,Economics (B.Sc),Female-only (including Supernumerary),4964,6825,2022,5
IITK,Electrical Engineering,Female-only (including Supernumerary),2166,3169,2022,5
IITK,Materials Science and Engineering,Female-only (including Supernumerary),10097,12590,2022,5
IITK,Mathematics and Scientific Computing (B.Sc),Female-only (including Supernumerary),2212,2856,2022,5
IITK,Mechanical Engineering,Female-only (including Supernumerary),4746,8176,2022,5
IITK,Physics (B.Sc),Female-only (including Supernumerary),8845,12428,2022,5
IITK,Statistics and Data Science (B.Sc),Female-only (including Supernumerary),3018,3060,2022,5
IITM,Aerospace Engineering,Female-only (including Supernumerary),1602,7880,2022,5
IITM,Aerospace Engineering (5),Female-only (including Supernumerary),7705,7705,2022,5
IITM,Biological Engineering (5),Female-only (including Supernumerary),4363,5674,2022,5
IITM,Biological Sciences (5),Female-only (including Supernumerary),13552,16460,2022,5
IITM,Chemical Engineering,Female-only (including Supernumerary),4701,8775,2022,5
IITM,Civil Engineering,Female-only (including Supernumerary),9204,10183,2022,5
IITM,Computer Science and Engineering,Female-only (including Supernumerary),425,617,2022,5
IITM,Electrical Engineering,Female-only (including Supernumerary),620,2184,2022,5
IITM,Engineering Design (5),Female-only (including Supernumerary),5932,8618,2022,5
IITM,Engineering Physics,Female-only (including Supernumerary),3807,7936,2022,5
IITM,Mechanical Engineering,Female-only (including Supernumerary),2783,6727,2022,5
IITM,Metallurgical and Materials Engineering,Female-only (including Supernumerary),8921,10994,2022,5
IITM,Naval Architecture and Ocean Engineering,Female-only (including Supernumerary),9043,13521,2022,5
